Drug1_ID,Drug2_ID,Y,Neg samples
DB00908,DB01418,1,DB06414$h
DB00794,DB00881,1,DB00332$t
DB00613,DB01129,1,DB00988$t
DB00199,DB01590,1,DB00917$h
DB01072,DB01218,1,DB00181$t
DB01264,DB04876,1,DB00332$t
DB00565,DB00684,1,DB01501$h
DB09063,DB09166,1,DB00564$h
DB01072,DB01222,1,DB00713$h
DB01211,DB06695,1,DB01097$h
DB00682,DB00783,1,DB01369$t
DB00903,DB06696,1,DB01218$h
DB00280,DB02901,1,DB01611$h
DB00423,DB00921,1,DB09053$t
DB00248,DB01214,1,DB01080$t
DB08903,DB09063,1,DB01501$h
DB00266,DB01067,1,DB01047$t
DB00440,DB00790,1,DB00728$t
DB06290,DB08895,1,DB01614$t
DB00652,DB01041,1,DB00784$h
DB00300,DB03615,1,DB01259$h
DB00363,DB00470,1,DB00120$h
DB00872,DB08873,1,DB00190$h
DB00368,DB00598,1,DB01073$t
DB00193,DB00310,1,DB00732$h
DB00186,DB01595,1,DB00524$t
DB01181,DB01232,1,DB01233$h
DB01234,DB08820,1,DB00756$h
DB00497,DB00704,1,DB00612$t
DB01070,DB01406,1,DB04844$t
DB00686,DB06441,1,DB00615$t
DB01264,DB01624,1,DB00460$t
DB00987,DB01099,1,DB07615$t
DB00903,DB06204,1,DB01427$h
DB00104,DB00468,1,DB00767$t
DB01200,DB09054,1,DB06795$h
DB00498,DB01600,1,DB00876$t
DB01020,DB08820,1,DB01298$t
DB00266,DB00482,1,DB00279$h
DB00684,DB00903,1,DB00349$h
DB00186,DB00593,1,DB00317$h
DB00195,DB08896,1,DB00359$t
DB00196,DB00497,1,DB00921$h
DB00700,DB09073,1,DB00773$t
DB00619,DB06605,1,DB00178$t
DB00414,DB09128,1,DB00595$t
DB00449,DB00692,1,DB00710$t
DB00322,DB06218,1,DB00798$h
DB00593,DB06717,1,DB00485$t
DB00593,DB09054,1,DB01604$h
DB00264,DB01156,1,DB00851$h
DB00443,DB08895,1,DB09070$h
DB00945,DB01600,1,DB00710$t
DB00956,DB01221,1,DB00284$h
DB00224,DB08896,1,DB00442$t
DB00682,DB09063,1,DB00495$t
DB06616,DB09118,1,DB00387$h
DB01207,DB01240,1,DB00309$h
DB00374,DB00573,1,DB00909$t
DB00668,DB06335,1,DB00390$t
DB00952,DB01238,1,DB01240$h
DB00530,DB00537,1,DB01624$h
DB00834,DB04946,1,DB00280$t
DB04908,DB05521,1,DB00851$h
DB00196,DB09118,1,DB01406$t
DB00974,DB09053,1,DB08826$t
DB00619,DB09288,1,DB00334$h
DB00768,DB00898,1,DB01275$h
DB01198,DB06204,1,DB00757$t
DB00444,DB01609,1,DB08872$h
DB00861,DB09285,1,DB01068$h
DB00512,DB00814,1,DB00860$t
DB00450,DB01221,1,DB00544$h
DB01143,DB01275,1,DB06802$h
DB00486,DB01624,1,DB00599$t
DB01220,DB01268,1,DB09143$h
DB00977,DB01418,1,DB00450$t
DB01219,DB06717,1,DB01189$h
DB00277,DB00388,1,DB04339$t
DB06290,DB09128,1,DB00489$h
DB00997,DB01319,1,DB00577$t
DB00794,DB06335,1,DB00555$h
DB00465,DB03619,1,DB00816$h
DB00756,DB09268,1,DB01143$h
DB01045,DB08901,1,DB01048$t
DB01254,DB08820,1,DB00880$t
DB00736,DB01166,1,DB00631$t
DB00390,DB00880,1,DB00181$t
DB00470,DB00956,1,DB00773$t
DB00898,DB01020,1,DB01045$t
DB00252,DB01020,1,DB00998$h
DB01045,DB06717,1,DB01621$t
DB00555,DB01162,1,DB04910$t
DB01251,DB09123,1,DB00891$h
DB04574,DB06777,1,DB00549$h
DB00397,DB05039,1,DB00448$t
DB00390,DB00565,1,DB01253$t
DB00975,DB01254,1,DB05015$t
DB00497,DB01560,1,DB00429$h
DB01206,DB04817,1,DB01000$t
DB00957,DB00974,1,DB06144$h
DB00277,DB00404,1,DB07615$h
DB00104,DB01211,1,DB00301$t
DB00446,DB01016,1,DB04831$t
DB01357,DB09280,1,DB04831$t
DB00277,DB00437,1,DB00582$h
DB01268,DB06717,1,DB00163$h
DB00872,DB09073,1,DB09279$t
DB00294,DB01024,1,DB00986$h
DB00900,DB01165,1,DB01000$t
DB04855,DB06218,1,DB01597$h
DB00486,DB00623,1,DB00705$h
DB00660,DB01017,1,DB01253$t
DB00497,DB01263,1,DB00397$h
DB00203,DB00398,1,DB00368$h
DB00692,DB01392,1,DB00950$t
DB01072,DB04908,1,DB00496$h
DB00248,DB00767,1,DB00749$h
DB00833,DB06696,1,DB01586$h
DB00997,DB01076,1,DB00596$t
DB00436,DB01070,1,DB08912$t
DB04953,DB06204,1,DB09055$h
DB00384,DB00497,1,DB08931$t
DB00519,DB01021,1,DB00173$h
DB00843,DB06144,1,DB06527$h
DB00169,DB00682,1,DB09078$h
DB00199,DB00227,1,DB00754$h
DB00951,DB04861,1,DB01062$h
DB01182,DB08899,1,DB00560$h
DB00280,DB00387,1,DB08867$h
DB01087,DB09071,1,DB09285$h
DB00910,DB01232,1,DB00624$h
DB00479,DB00903,1,DB00211$t
DB01219,DB09073,1,DB00369$h
DB05521,DB06218,1,DB00615$t
DB01241,DB08860,1,DB00732$h
DB00178,DB00346,1,DB00302$h
DB01215,DB09054,1,DB09291$t
DB00503,DB00912,1,DB00730$h
DB00227,DB00976,1,DB00816$h
DB00243,DB09065,1,DB00104$t
DB00465,DB09053,1,DB08901$t
DB00281,DB00834,1,DB00631$h
DB00381,DB01238,1,DB00384$t
DB00582,DB00969,1,DB00400$t
DB00974,DB09030,1,DB01275$h
DB00470,DB01072,1,DB00451$t
DB01072,DB08895,1,DB03754$h
DB01021,DB08976,1,DB00316$t
DB01609,DB08896,1,DB01392$h
DB04817,DB05109,1,DB09143$t
DB01551,DB09295,1,DB08905$h
DB00333,DB01238,1,DB01298$h
DB00220,DB00997,1,DB00211$h
DB01263,DB09074,1,DB01066$h
DB00224,DB04868,1,DB05521$h
DB00921,DB01068,1,DB00660$t
DB00216,DB01211,1,DB01393$h
DB00806,DB01600,1,DB09292$t
DB00887,DB00955,1,DB00723$t
DB01100,DB01255,1,DB05351$h
DB00582,DB00687,1,DB00765$t
DB00564,DB00741,1,DB00747$t
DB00280,DB09272,1,DB01196$h
DB00864,DB01234,1,DB06212$h
DB00937,DB01168,1,DB00288$t
DB01440,DB01558,1,DB00177$h
DB00374,DB01197,1,DB01416$t
DB00199,DB01394,1,DB00833$h
DB01222,DB06717,1,DB09101$h
DB00687,DB00784,1,DB04855$h
DB08820,DB09049,1,DB00973$t
DB00586,DB00784,1,DB01137$h
DB00682,DB01418,1,DB01624$h
DB00437,DB00524,1,DB00218$h
DB00593,DB09073,1,DB00415$t
DB00898,DB09118,1,DB00209$t
DB00496,DB08912,1,DB00315$h
DB00470,DB09080,1,DB01275$h
DB01147,DB01418,1,DB01298$h
DB00703,DB01195,1,DB00832$h
DB01627,DB09268,1,DB08912$t
DB00380,DB00997,1,DB00988$t
DB00334,DB01021,1,DB00361$t
DB00203,DB06717,1,DB06441$t
DB00322,DB04938,1,DB00449$t
DB01211,DB01254,1,DB00409$h
DB01248,DB01656,1,DB00410$h
DB00334,DB01609,1,DB00120$t
DB00765,DB04953,1,DB06410$t
DB01038,DB01247,1,DB00211$t
DB00784,DB09053,1,DB01268$h
DB00449,DB01253,1,DB00770$t
DB00252,DB09074,1,DB00618$t
DB00749,DB09285,1,DB01070$t
DB00224,DB00864,1,DB00555$t
DB00300,DB00577,1,DB06700$h
DB01211,DB08864,1,DB00818$h
DB01211,DB06772,1,DB09286$h
DB05521,DB06772,1,DB00654$t
DB00188,DB01165,1,DB00586$h
DB01097,DB01254,1,DB01208$h
DB00252,DB00450,1,DB00413$h
DB00582,DB00736,1,DB06274$t
DB01267,DB06201,1,DB00242$t
DB04868,DB09063,1,DB00919$t
DB00956,DB09118,1,DB00410$h
DB00682,DB06228,1,DB00162$t
DB00391,DB00979,1,DB00998$h
DB00461,DB06228,1,DB05271$h
DB00285,DB00500,1,DB00808$t
DB01029,DB01119,1,DB00963$h
DB00277,DB01609,1,DB01206$h
DB01320,DB04908,1,DB00481$t
DB00713,DB00798,1,DB00710$t
DB01263,DB06176,1,DB04339$h
DB00635,DB00673,1,DB09211$t
DB00938,DB01001,1,DB00953$t
DB01551,DB01560,1,DB00905$h
DB00297,DB04861,1,DB01064$t
DB00252,DB09256,1,DB00242$h
DB00450,DB00611,1,DB09256$t
DB00903,DB01016,1,DB01362$t
DB00224,DB01182,1,DB06201$t
DB00872,DB00897,1,DB08930$h
DB00593,DB02703,1,DB09320$h
DB00327,DB00384,1,DB00412$h
DB00397,DB00871,1,DB00397$t
DB04844,DB06204,1,DB00531$t
DB00220,DB06789,1,DB00662$t
DB00204,DB00927,1,DB09286$t
DB00549,DB00559,1,DB00115$t
DB00607,DB01082,1,DB00412$h
DB00461,DB01418,1,DB00198$h
DB00402,DB06290,1,DB00414$h
DB00373,DB01392,1,DB01298$h
DB00328,DB01296,1,DB00912$t
DB00555,DB00921,1,DB04876$t
DB00197,DB01120,1,DB01003$t
DB00615,DB06605,1,DB00769$t
DB00635,DB01251,1,DB00795$h
DB06589,DB08860,1,DB01600$t
DB00213,DB06695,1,DB00764$t
DB00598,DB04855,1,DB01262$t
DB00227,DB00627,1,DB01139$t
DB00186,DB00231,1,DB00966$t
DB00390,DB01172,1,DB00691$h
DB00309,DB01319,1,DB00378$t
DB00450,DB01041,1,DB08819$t
DB01263,DB08875,1,DB01058$h
DB00627,DB01016,1,DB09211$t
DB00503,DB01117,1,DB01024$h
DB00275,DB08880,1,DB00279$h
DB00193,DB00220,1,DB00563$t
DB00502,DB09097,1,DB00451$t
DB00322,DB01067,1,DB00213$h
DB00188,DB04817,1,DB01333$h
DB01263,DB08903,1,DB00178$h
DB01021,DB01106,1,DB04946$h
DB00248,DB01233,1,DB00620$h
DB00501,DB01136,1,DB00963$h
DB00232,DB01235,1,DB01195$h
DB00224,DB00531,1,DB00686$t
DB00833,DB08880,1,DB01604$t
DB00178,DB00794,1,DB00627$h
DB00955,DB01331,1,DB01080$h
DB00317,DB00338,1,DB09210$h
DB00277,DB00521,1,DB00945$t
DB00559,DB00564,1,DB09143$h
DB06626,DB09119,1,DB01212$t
DB00214,DB00764,1,DB00588$h
DB01064,DB01291,1,DB00229$t
DB01042,DB01097,1,DB00233$h
DB00603,DB00956,1,DB01139$t
DB09128,DB09291,1,DB00136$h
DB00338,DB00710,1,DB00319$h
DB01208,DB01380,1,DB06696$t
DB00397,DB09082,1,DB00438$h
DB00983,DB01193,1,DB00652$t
DB00696,DB01233,1,DB01029$h
DB00582,DB09227,1,DB01000$t
DB01166,DB06228,1,DB01185$t
DB00470,DB09063,1,DB00451$t
DB01072,DB09262,1,DB09279$t
DB00446,DB00839,1,DB00765$h
DB00794,DB06684,1,DB00839$t
DB00177,DB00594,1,DB06590$h
DB00196,DB08896,1,DB00704$h
DB00590,DB01143,1,DB00170$h
DB01143,DB01203,1,DB01427$t
DB00916,DB09268,1,DB00635$t
DB01119,DB04876,1,DB05266$t
DB00243,DB09073,1,DB00565$t
DB01168,DB06707,1,DB01020$h
DB00446,DB00864,1,DB09289$h
DB00695,DB00816,1,DB00628$h
DB01247,DB06707,1,DB00623$h
DB00341,DB00486,1,DB01224$t
DB00248,DB00450,1,DB00181$t
DB00635,DB00834,1,DB01408$t
DB00486,DB00921,1,DB01177$h
DB00300,DB00900,1,DB00380$t
DB00673,DB01045,1,DB09063$t
DB00278,DB00946,1,DB00197$t
DB00959,DB01097,1,DB00779$t
DB06335,DB09063,1,DB06700$h
DB00836,DB09280,1,DB00952$h
DB04842,DB09097,1,DB01200$h
DB00252,DB01594,1,DB00222$t
DB00363,DB00570,1,DB00346$t
DB00390,DB01136,1,DB00710$t
DB00381,DB01320,1,DB00449$t
DB00559,DB08896,1,DB00595$h
DB06207,DB09102,1,DB00244$h
DB08899,DB09061,1,DB00573$h
DB00126,DB01357,1,DB00938$h
DB00246,DB00248,1,DB01045$t
DB00717,DB01024,1,DB09156$h
DB01017,DB01224,1,DB00796$h
DB00436,DB09220,1,DB09079$t
DB00328,DB00686,1,DB01254$h
DB00605,DB06813,1,DB01023$t
DB00980,DB05812,1,DB00367$h
DB04855,DB06616,1,DB00750$h
DB00398,DB00864,1,DB06710$h
DB00304,DB04272,1,DB09268$t
DB00773,DB01320,1,DB00873$h
DB00678,DB01609,1,DB01177$t
DB00243,DB06717,1,DB00650$t
DB00334,DB00503,1,DB00153$h
DB00177,DB00695,1,DB00627$t
DB01618,DB06684,1,DB01259$h
DB00204,DB09330,1,DB00304$t
DB00349,DB09280,1,DB00762$h
DB00695,DB00903,1,DB00709$h
DB00742,DB00820,1,DB00605$h
DB08816,DB08873,1,DB09279$t
DB00500,DB00806,1,DB01005$t
DB00763,DB01238,1,DB09053$t
DB00503,DB01166,1,DB00852$h
DB00266,DB00624,1,DB01064$t
DB00503,DB04835,1,DB09214$t
DB06204,DB09290,1,DB00736$t
DB01182,DB06414,1,DB08910$h
DB01238,DB04876,1,DB00742$h
DB00285,DB00374,1,DB01590$h
DB00359,DB09063,1,DB00357$h
DB00187,DB01291,1,DB01251$t
DB00986,DB11315,1,DB00210$t
DB00796,DB08907,1,DB06228$h
DB00181,DB00494,1,DB08867$h
DB00596,DB09063,1,DB06769$t
DB01238,DB09097,1,DB06176$t
DB00220,DB00910,1,DB01053$t
DB00479,DB00671,1,DB08864$h
DB00541,DB01072,1,DB00938$t
DB00448,DB00682,1,DB00706$h
DB00277,DB00957,1,DB08893$t
DB00266,DB00583,1,DB00437$h
DB01193,DB09009,1,DB00333$t
DB00877,DB01340,1,DB09009$t
DB00193,DB00559,1,DB01136$t
DB00187,DB00820,1,DB01624$h
DB00898,DB01200,1,DB00760$t
DB00294,DB01072,1,DB00500$t
DB00186,DB01041,1,DB01369$h
DB00977,DB09119,1,DB01066$t
DB00196,DB01229,1,DB00884$h
DB06212,DB09063,1,DB00836$h
DB00301,DB00798,1,DB06769$t
DB00590,DB06290,1,DB00294$h
DB00819,DB00921,1,DB00635$h
DB00884,DB01320,1,DB09268$t
DB01023,DB09059,1,DB00766$h
DB00214,DB09220,1,DB00756$h
DB00470,DB01247,1,DB06781$h
DB00374,DB00898,1,DB00732$h
DB01560,DB06282,1,DB03880$h
DB00163,DB00945,1,DB01618$h
DB00301,DB00479,1,DB00816$t
DB00524,DB00898,1,DB00268$t
DB00391,DB09076,1,DB03880$t
DB00220,DB08932,1,DB00583$t
DB00390,DB01195,1,DB01553$h
DB00794,DB09027,1,DB01198$t
DB00796,DB00862,1,DB00861$h
DB00880,DB01235,1,DB00860$h
DB00501,DB00996,1,DB00378$h
DB00512,DB01111,1,DB00104$t
DB00594,DB00844,1,DB09038$t
DB00741,DB06717,1,DB01029$h
DB00374,DB00461,1,DB00361$t
DB01045,DB06605,1,DB01014$h
DB00765,DB01558,1,DB01357$h
DB00486,DB00625,1,DB01411$h
DB00884,DB00927,1,DB00993$t
DB00544,DB00916,1,DB00968$h
DB00630,DB00919,1,DB01656$t
DB00470,DB00852,1,DB00762$t
DB00203,DB00564,1,DB01438$t
DB01320,DB01589,1,DB04918$t
DB00333,DB00524,1,DB01029$t
DB00252,DB08881,1,DB04924$t
DB00214,DB00346,1,DB00691$h
DB00437,DB00881,1,DB00703$t
DB00961,DB01064,1,DB00960$h
DB04924,DB06282,1,DB01058$t
DB00912,DB01263,1,DB09059$t
DB00243,DB00582,1,DB00951$h
DB00486,DB00754,1,DB00181$t
DB00423,DB01017,1,DB01259$h
DB01097,DB01590,1,DB06274$h
DB09073,DB09074,1,DB06144$t
DB05271,DB09300,1,DB01095$t
DB01215,DB09063,1,DB09074$h
DB00482,DB09285,1,DB00199$t
DB00343,DB01076,1,DB00180$h
DB00912,DB01621,1,DB00881$t
DB00220,DB01023,1,DB01196$t
DB00243,DB01609,1,DB01035$t
DB00285,DB00988,1,DB00224$h
DB00496,DB01021,1,DB01234$t
DB00268,DB00842,1,DB00784$h
DB00820,DB00903,1,DB09220$t
DB00317,DB00564,1,DB09128$h
DB01038,DB04844,1,DB01260$t
DB00816,DB09042,1,DB00319$t
DB00496,DB09039,1,DB00368$h
DB00619,DB01319,1,DB00328$t
DB01320,DB09101,1,DB01280$t
DB00397,DB00668,1,DB00410$t
DB00698,DB00700,1,DB00196$t
DB00938,DB01291,1,DB06268$h
DB00316,DB01320,1,DB09292$t
DB00227,DB09063,1,DB00285$t
DB00232,DB01070,1,DB00610$h
DB00571,DB01232,1,DB09134$t
DB06636,DB08873,1,DB00542$t
DB00437,DB00999,1,DB01097$t
DB00820,DB09026,1,DB00762$h
DB01247,DB01560,1,DB00443$t
DB00816,DB01551,1,DB00601$h
DB01168,DB04817,1,DB00266$h
DB00203,DB00932,1,DB01035$t
DB00342,DB00705,1,DB00640$h
DB00333,DB00808,1,DB06292$t
DB00662,DB09290,1,DB04908$h
DB01076,DB09026,1,DB00204$h
DB00397,DB00745,1,DB09097$t
DB01254,DB09049,1,DB00493$t
DB00222,DB00582,1,DB06702$t
DB00279,DB01357,1,DB00869$t
DB01241,DB08899,1,DB00345$t
DB00230,DB00413,1,DB00695$t
DB00387,DB00844,1,DB06772$h
DB00303,DB00864,1,DB00238$t
DB00623,DB00956,1,DB04837$h
DB00613,DB04839,1,DB01000$h
DB00794,DB08896,1,DB00764$t
DB00559,DB06212,1,DB00746$t
DB00338,DB01263,1,DB00613$h
DB00976,DB01036,1,DB00293$t
DB00559,DB01590,1,DB01061$t
DB00820,DB08899,1,DB01168$t
DB00196,DB00475,1,DB01331$h
DB00232,DB00816,1,DB01192$t
DB00268,DB04953,1,DB00619$t
DB00346,DB00368,1,DB00876$h
DB00333,DB01264,1,DB00345$h
DB01076,DB06717,1,DB00603$t
DB00594,DB01156,1,DB00999$h
DB00512,DB00991,1,DB00493$t
DB00500,DB06695,1,DB00869$h
DB00976,DB08439,1,DB00260$t
DB00220,DB00612,1,DB01240$h
DB00959,DB04876,1,DB09214$h
DB00468,DB00524,1,DB00428$t
DB00333,DB01560,1,DB01330$t
DB00673,DB09049,1,DB00684$h
DB00673,DB01268,1,DB09156$t
DB00402,DB00559,1,DB00460$h
DB08912,DB09065,1,DB01183$h
DB00921,DB08820,1,DB01053$h
DB00615,DB08934,1,DB01610$h
DB08910,DB09118,1,DB01411$t
DB00204,DB01233,1,DB00222$h
DB00794,DB01254,1,DB01618$h
DB00266,DB01185,1,DB00624$h
DB00311,DB00652,1,DB00706$t
DB00388,DB09009,1,DB01033$h
DB00421,DB00594,1,DB01250$h
DB00211,DB00723,1,DB00531$h
DB00214,DB01399,1,DB01063$t
DB01211,DB08899,1,DB09050$h
DB00773,DB01232,1,DB05351$h
DB00573,DB01418,1,DB00284$t
DB00220,DB09128,1,DB09256$h
DB00280,DB01208,1,DB00640$t
DB00503,DB00762,1,DB01129$t
DB00188,DB00571,1,DB00652$t
DB01264,DB09123,1,DB01166$t
DB00563,DB01294,1,DB05676$h
DB00309,DB00673,1,DB01172$h
DB00564,DB00571,1,DB01029$h
DB00682,DB00957,1,DB00308$t
DB00908,DB08873,1,DB00459$t
DB00295,DB01621,1,DB00904$h
DB00820,DB08820,1,DB00838$t
DB00363,DB00853,1,DB01235$h
DB01058,DB09054,1,DB01234$t
DB00606,DB00945,1,DB09290$h
DB00343,DB01211,1,DB00935$t
DB00722,DB09220,1,DB00957$h
DB00497,DB00976,1,DB01560$h
DB00450,DB00497,1,DB05676$h
DB00496,DB01238,1,DB00394$t
DB01024,DB08880,1,DB00782$t
DB00619,DB01394,1,DB01440$h
DB00216,DB01238,1,DB01029$t
DB00343,DB00864,1,DB01329$t
DB00177,DB00790,1,DB00376$t
DB00363,DB00601,1,DB01098$t
DB00974,DB00975,1,DB04843$t
DB00440,DB06335,1,DB00806$t
DB06695,DB09280,1,DB06410$t
DB01251,DB06791,1,DB00263$t
DB00414,DB04574,1,DB01177$t
DB00668,DB09042,1,DB00678$h
DB00669,DB01038,1,DB09064$h
DB01200,DB04946,1,DB06594$t
DB00224,DB00414,1,DB00960$t
DB00367,DB01041,1,DB00963$t
DB00374,DB01029,1,DB09401$t
DB08932,DB09054,1,DB00756$h
DB01590,DB08881,1,DB01319$t
DB00438,DB00479,1,DB01171$t
DB01100,DB01128,1,DB00396$h
DB00500,DB09053,1,DB04348$t
DB00584,DB09292,1,DB01015$t
DB00897,DB01320,1,DB01062$h
DB06228,DB08794,1,DB04348$h
DB00231,DB00651,1,DB09060$t
DB00887,DB01392,1,DB09272$t
DB00305,DB01232,1,DB00188$t
DB00897,DB03880,1,DB05109$h
DB00436,DB00468,1,DB06603$t
DB01296,DB09030,1,DB01393$h
DB01017,DB01221,1,DB00754$h
DB00177,DB00881,1,DB09080$t
DB00187,DB00297,1,DB01220$t
DB00673,DB01624,1,DB00308$h
DB01072,DB06702,1,DB00188$h
DB00932,DB00991,1,DB00446$t
DB00912,DB09128,1,DB01298$h
DB00415,DB00682,1,DB00223$h
DB01017,DB05246,1,DB09288$h
DB00278,DB04865,1,DB01240$t
DB00214,DB00465,1,DB00402$t
DB00246,DB00494,1,DB00864$t
DB04574,DB04876,1,DB01076$t
DB06414,DB08873,1,DB00456$h
DB00564,DB08907,1,DB00430$t
DB00819,DB01194,1,DB01274$t
DB00619,DB01320,1,DB01331$t
DB00841,DB00935,1,DB04711$t
DB00121,DB01607,1,DB01087$t
DB06237,DB08931,1,DB00887$h
DB00295,DB00413,1,DB00988$h
DB00468,DB01162,1,DB00640$h
DB00503,DB01232,1,DB05351$t
DB00390,DB00955,1,DB00497$t
DB00684,DB00861,1,DB00692$t
DB00682,DB00916,1,DB00728$h
DB00196,DB00900,1,DB00177$h
DB00684,DB08795,1,DB00905$h
DB01068,DB06290,1,DB00417$t
DB00216,DB01178,1,DB00315$t
DB00684,DB00814,1,DB00206$t
DB00668,DB01193,1,DB06710$h
DB01017,DB01018,1,DB00204$t
DB01238,DB09401,1,DB00126$t
DB00582,DB00635,1,DB00352$h
DB00765,DB01041,1,DB01224$h
DB00186,DB00334,1,DB00188$t
DB00872,DB01224,1,DB01605$h
DB00808,DB01392,1,DB00615$h
DB00450,DB00475,1,DB00315$t
DB00220,DB08903,1,DB00689$h
DB02703,DB06789,1,DB00927$h
DB00381,DB09282,1,DB00750$t
DB00705,DB01319,1,DB00588$t
DB00195,DB08868,1,DB00318$h
DB00496,DB09054,1,DB00343$t
DB00959,DB01656,1,DB00960$t
DB00252,DB01129,1,DB00963$t
DB08895,DB08910,1,DB06144$h
DB00642,DB08976,1,DB09076$h
DB01232,DB04835,1,DB00136$t
DB00717,DB00932,1,DB06210$h
DB00450,DB01440,1,DB01427$t
DB00295,DB00572,1,DB00444$t
DB00277,DB00744,1,DB00195$t
DB00582,DB00959,1,DB00316$h
DB00222,DB09280,1,DB09050$h
DB00762,DB01589,1,DB06826$t
DB00282,DB00482,1,DB00945$t
DB01207,DB06605,1,DB01627$h
DB01609,DB05294,1,DB00532$t
DB00136,DB08820,1,DB00524$h
DB00861,DB01207,1,DB00443$h
DB00316,DB00898,1,DB00513$t
DB00412,DB02901,1,DB01418$t
DB00363,DB01320,1,DB00535$h
DB00186,DB04837,1,DB00905$h
DB00684,DB08976,1,DB09118$h
DB01017,DB04844,1,DB06288$h
DB00294,DB04272,1,DB00252$h
DB00216,DB04842,1,DB00259$h
DB00603,DB09280,1,DB01607$t
DB01100,DB09073,1,DB00689$t
DB00181,DB00898,1,DB00773$t
DB01045,DB08867,1,DB00280$h
DB00851,DB01609,1,DB00757$t
DB00841,DB01288,1,DB01229$h
DB00305,DB01656,1,DB01415$t
DB01234,DB05039,1,DB01587$t
DB00222,DB01251,1,DB01602$t
DB00619,DB00700,1,DB00706$t
DB00252,DB00665,1,DB01197$t
DB00384,DB00788,1,DB01206$t
DB00959,DB01264,1,DB01610$t
DB00904,DB01238,1,DB09209$t
DB06210,DB08931,1,DB01099$h
DB00834,DB01590,1,DB00285$h
DB00921,DB01224,1,DB00955$t
DB00541,DB04868,1,DB00740$h
DB00851,DB00951,1,DB00281$t
DB00790,DB00862,1,DB00779$h
DB00104,DB01232,1,DB01024$h
DB00177,DB01214,1,DB06209$h
DB00120,DB04817,1,DB06414$t
DB00502,DB06684,1,DB08439$h
DB00374,DB06441,1,DB00284$t
DB01192,DB06201,1,DB00837$t
DB00333,DB00391,1,DB00428$h
DB00334,DB00921,1,DB01000$h
DB00613,DB00641,1,DB00282$h
DB00997,DB08934,1,DB00397$h
DB00700,DB00908,1,DB00512$t
DB00277,DB00763,1,DB00314$h
DB00197,DB00440,1,DB00859$t
DB00104,DB00343,1,DB00754$t
DB00503,DB09166,1,DB09288$h
DB00285,DB00450,1,DB00582$h
DB00557,DB04924,1,DB01392$h
DB00956,DB01171,1,DB08941$h
DB00988,DB01236,1,DB01501$h
DB00448,DB01609,1,DB09049$h
DB00181,DB01267,1,DB00969$t
DB00193,DB00496,1,DB00565$t
DB01320,DB09030,1,DB04924$t
DB00864,DB01181,1,DB00482$t
DB01234,DB05521,1,DB00495$h
DB00635,DB04876,1,DB00763$t
DB01264,DB06589,1,DB00686$h
DB00224,DB00872,1,DB08895$h
DB00227,DB00625,1,DB06403$t
DB00557,DB01558,1,DB00328$t
DB00294,DB00912,1,DB01587$t
DB00120,DB00262,1,DB00960$t
DB01238,DB01263,1,DB09038$h
DB01263,DB08895,1,DB00867$h
DB00187,DB06218,1,DB09227$t
DB00776,DB09027,1,DB01602$t
DB00686,DB04272,1,DB01080$t
DB00195,DB00346,1,DB00262$t
DB01235,DB09401,1,DB00705$t
DB01394,DB08893,1,DB01172$t
DB01067,DB01120,1,DB08905$t
DB00641,DB09073,1,DB04817$t
DB00564,DB01234,1,DB01598$t
DB00193,DB01100,1,DB01319$h
DB00974,DB04574,1,DB08895$t
DB01080,DB06204,1,DB00606$t
DB01208,DB08976,1,DB00887$t
DB00790,DB00806,1,DB00448$t
DB00266,DB08860,1,DB00209$h
DB00615,DB06290,1,DB01600$h
DB00696,DB00767,1,DB01100$h
DB01609,DB08881,1,DB00904$t
DB00475,DB09118,1,DB00397$h
DB00224,DB08881,1,DB01600$t
DB01045,DB01072,1,DB01193$h
DB00554,DB01172,1,DB00889$h
DB00704,DB09049,1,DB01166$t
DB01232,DB06228,1,DB00414$t
DB00489,DB08976,1,DB06292$t
DB00864,DB09330,1,DB00905$t
DB00035,DB00652,1,DB00481$h
DB00252,DB01083,1,DB09135$t
DB00261,DB00932,1,DB00694$t
DB00398,DB02659,1,DB00417$t
DB06237,DB06636,1,DB08916$h
DB00498,DB00932,1,DB09257$h
DB00884,DB01129,1,DB08906$h
DB00266,DB01416,1,DB00776$h
DB04908,DB09119,1,DB09214$h
DB01002,DB08873,1,DB06795$h
DB00220,DB00673,1,DB00757$t
DB00854,DB01017,1,DB01211$t
DB00181,DB00996,1,DB00391$t
DB00214,DB00921,1,DB00560$t
DB00881,DB06212,1,DB05351$t
DB00668,DB01016,1,DB04817$h
DB00898,DB00996,1,DB00243$t
DB00337,DB00673,1,DB01155$t
DB00820,DB04861,1,DB00912$t
DB00628,DB00673,1,DB06781$t
DB01332,DB01418,1,DB01106$h
DB04876,DB06791,1,DB01331$h
DB00957,DB01418,1,DB01016$h
DB01045,DB01211,1,DB08826$h
DB00220,DB01062,1,DB00193$t
DB00363,DB09118,1,DB00927$t
DB00586,DB01021,1,DB00927$h
DB00359,DB04938,1,DB00417$h
DB00327,DB00887,1,DB00181$h
DB00703,DB01560,1,DB08864$t
DB00554,DB01418,1,DB00537$h
DB00317,DB00682,1,DB08881$t
DB00334,DB08881,1,DB00615$t
DB00673,DB00717,1,DB01414$t
DB00203,DB00359,1,DB00643$t
DB01275,DB08976,1,DB06268$h
DB00628,DB00956,1,DB00541$t
